dim_campaign_key,campaign_id,campaign_name,campaign_message_type,campaign_start_date,campaign_end_date,campaign_target_count,message_content,campaign_source,campaign_window_id,campaign_target_count_delivered,campaign_window_name,segment_code,segment_desc,is_control
4587,100001878,33 20170529-WF 11-6RMD1-LYB-ALL-WD-OOL/DOL/Vit E,ENGAGE - SMS,00:00.0,00:00.0,238,"Stay fresh dan wangi saat Ramadan! Jangan lewatkan HOT Offers DISC 20% untuk best seller Nutty-Fruity Body Mist 100ml, s/d 2Jul17. T&C Apply.",5,1000000155,238,RMDH 6th Window SMS - MON - 05062017,102516,20170529-WF 11-6RMD1-LYB-ALL-WD-OOL/DOL/Vit E,FALSE
4588,100001879,34 20170529-WF 12-6RMD1-LYB-ALL-WD-Gift Womens Fragrance,ENGAGE - SMS,00:00.0,00:00.0,17431,"Stay fresh dan wangi saat Ramadan! Jangan lewatkan HOT Offers DISC 20% untuk best seller Nutty-Fruity Body Mist 100ml, s/d 2Jul17. T&C Apply.",5,1000000155,17431,RMDH 6th Window SMS - MON - 05062017,102517,20170529-WF 12-6RMD1-LYB-ALL-WD-Gift Womens Fragrance,FALSE
4589,100001880,35 20170529-MU 1-6RMD1-FAN-ALL-WD-Gift Body Care,ENGAGE - SMS,00:00.0,00:00.0,1895,"Rayakan moment istimewa Ramadan! Tersedia berbagai Gift Body Care special Ramadan, starts from 249k. Buy 2 Disc 10%, Buy 3 Disc 20%, s/d 2Jul17. T&C Apply.",5,1000000155,1893,RMDH 6th Window SMS - MON - 05062017,102518,20170529-MU 1-6RMD1-FAN-ALL-WD-Gift Body Care,FALSE
4590,100001881,36 20170529-MU 2-6RMD1-FAN-ALL-WD-OOL/DOL/Vit E,ENGAGE - SMS,00:00.0,00:00.0,269,"Stay fresh dan wangi saat Ramadan! Jangan lewatkan HOT Offers DISC 20% untuk best seller Nutty-Fruity Body Mist 100ml, s/d 2Jul17. T&C Apply.",5,1000000155,269,RMDH 6th Window SMS - MON - 05062017,102519,20170529-MU 2-6RMD1-FAN-ALL-WD-OOL/DOL/Vit E,FALSE
4591,100001882,37 20170529-MU 3-6RMD1-FAN-ALL-WD-Gift Mens,ENGAGE - SMS,00:00.0,00:00.0,93,Ramadan special offer for men! Buy 2 DISC 10% Buy 3 DISC 20% utk Gift Box Activist/White Musk For Men/White Musk Sport s/d 2Jul27. T&C Apply.,5,1000000155,93,RMDH 6th Window SMS - MON - 05062017,102520,20170529-MU 3-6RMD1-FAN-ALL-WD-Gift Mens,FALSE
4592,100001883,38 20170529-MU 4-6RMD1-FAN-ALL-WD-Gift Mens,ENGAGE - SMS,00:00.0,00:00.0,90,Ramadan special offer for men! Buy 2 DISC 10% Buy 3 DISC 20% utk Gift Box Activist/White Musk For Men/White Musk Sport s/d 2Jul27. T&C Apply.,5,1000000155,90,RMDH 6th Window SMS - MON - 05062017,102521,20170529-MU 4-6RMD1-FAN-ALL-WD-Gift Mens,FALSE
4593,100001884,39 20170529-MU 5-6RMD1-FAN-ALL-WD-Gift Trio Musk Family,ENGAGE - SMS,00:00.0,00:00.0,295,"Ramadan adalah saat untuk berbagi. Daparkan Gift Trio: White Musk/White Musk Smoky Rose/Black Musk. Buy 2 Disc 10%, Buy 3 Disc 20%, s/d 2Jul17. T&C Apply.",5,1000000155,295,RMDH 6th Window SMS - MON - 05062017,102522,20170529-MU 5-6RMD1-FAN-ALL-WD-Gift Trio Musk Family,FALSE
4594,100001885,40 20170529-MU 6-6RMD1-FAN-ALL-WD-Gift Duo JCB,ENGAGE - SMS,00:00.0,00:00.0,191,Ramadan is like a flower that blossoms once a year. Dapatkan best seller Gift Duo Japanese Cherry Blossom. Buy 2 DISC 10% Buy 3 DISC 20% s/d 2Jul17. T&C Apply.,5,1000000155,191,RMDH 6th Window SMS - MON - 05062017,102523,20170529-MU 6-6RMD1-FAN-ALL-WD-Gift Duo JCB,FALSE
4595,100001886,41 20170529-MU 7-6RMD1-FAN-ALL-WD-Gift Body Care,ENGAGE - SMS,00:00.0,00:00.0,2671,"Rayakan moment istimewa Ramadan! Tersedia berbagai Gift Body Care special Ramadan, starts from 249k. Buy 2 Disc 10%, Buy 3 Disc 20%, s/d 2Jul17. T&C Apply.",5,1000000155,2671,RMDH 6th Window SMS - MON - 05062017,102524,20170529-MU 7-6RMD1-FAN-ALL-WD-Gift Body Care,FALSE
4596,100001887,42 20170529-MU 8-6RMD1-LYB-ALL-WD-Gift Body Care,ENGAGE - SMS,00:00.0,00:00.0,3559,"Rayakan moment istimewa Ramadan! Tersedia berbagai Gift Body Care special Ramadan, starts from 249k. Buy 2 Disc 10%, Buy 3 Disc 20%, s/d 2Jul17. T&C Apply.",5,1000000155,3559,RMDH 6th Window SMS - MON - 05062017,102525,20170529-MU 8-6RMD1-LYB-ALL-WD-Gift Body Care,FALSE
4597,100001888,43 20170529-MU 9-6RMD1-LYB-ALL-WD-OOL/DOL/Vit E,ENGAGE - SMS,00:00.0,00:00.0,344,"Stay fresh dan wangi saat Ramadan! Jangan lewatkan HOT Offers DISC 20% untuk best seller Nutty-Fruity Body Mist 100ml, s/d 2Jul17. T&C Apply.",5,1000000155,344,RMDH 6th Window SMS - MON - 05062017,102526,20170529-MU 9-6RMD1-LYB-ALL-WD-OOL/DOL/Vit E,FALSE
4598,100001889,44 20170529-MU 10-6RMD1-LYB-ALL-WD-Gift Mens,ENGAGE - SMS,00:00.0,00:00.0,335,Ramadan special offer for men! Buy 2 DISC 10% Buy 3 DISC 20% utk Gift Box Activist/White Musk For Men/White Musk Sport s/d 2Jul27. T&C Apply.,5,1000000155,335,RMDH 6th Window SMS - MON - 05062017,102527,20170529-MU 10-6RMD1-LYB-ALL-WD-Gift Mens,FALSE
4599,100001890,45 20170529-MU 11-6RMD1-LYB-ALL-WD-Gift Mens,ENGAGE - SMS,00:00.0,00:00.0,124,Ramadan special offer for men! Buy 2 DISC 10% Buy 3 DISC 20% utk Gift Box Activist/White Musk For Men/White Musk Sport s/d 2Jul27. T&C Apply.,5,1000000155,124,RMDH 6th Window SMS - MON - 05062017,102528,20170529-MU 11-6RMD1-LYB-ALL-WD-Gift Mens,FALSE
4600,100001891,46 20170529-MU 12-6RMD1-LYB-ALL-WD-Gift Trio Musk Family,ENGAGE - SMS,00:00.0,00:00.0,507,"Saatnya utk memberi, saatnya utk berbagi. Temukan Gift Trio: White Musk/White Musk Smoky Rose/Black Musk. Buy 2 Disc 10%, Buy 3 Disc 20%, s/d 2Jul17. T&C Apply",5,1000000155,507,RMDH 6th Window SMS - MON - 05062017,102529,20170529-MU 12-6RMD1-LYB-ALL-WD-Gift Trio Musk Family,FALSE
4601,100001892,47 20170529-MU 13-6RMD1-LYB-ALL-WD-Gift Duo JCB,ENGAGE - SMS,00:00.0,00:00.0,337,Ramadan is like a flower that blossoms once a year. Dapatkan best seller Gift Duo Japanese Cherry Blossom. Buy 2 DISC 10% Buy 3 DISC 20% s/d 2Jul17. T&C Apply.,5,1000000155,337,RMDH 6th Window SMS - MON - 05062017,102530,20170529-MU 13-6RMD1-LYB-ALL-WD-Gift Duo JCB,FALSE
4602,100001893,48 20170529-MU 14-6RMD1-LYB-ALL-WD-Gift Body Care,ENGAGE - SMS,00:00.0,00:00.0,10275,"Stay fresh dan wangi saat Ramadan! Jangan lewatkan HOT Offers DISC 20% untuk best seller Nutty-Fruity Body Mist 100ml, s/d 2Jul17. T&C Apply.",5,1000000155,10274,RMDH 6th Window SMS - MON - 05062017,102531,20170529-MU 14-6RMD1-LYB-ALL-WD-Gift Body Care,FALSE
4603,100001894,20170530-2-6RMD1-LYB NEW-ALL AGE GROUP-WE/WD-Welcome Voucher,ENGAGE - SMS,00:00.0,00:00.0,4230,DON'T BE LATE! Dptkan Skin Care/Make Up/Body Care kesukaanmu dgn menggunakan Welcome Voucher. Berlaku selama 2 bln setelah join Love Your Body Club. T&C Apply.,5,1000000157,4225,RMDH 2nd Reminder Welcome Voucher SMS - TUE - 30052017,102579,20170530-2-6RMD1-LYB NEW-ALL AGE GROUP-WE/WD-Welcome Voucher,FALSE
4604,100001895,RMDH 4th Window Push Notification - WED - 31052017,ENGAGE - MOBILE APP NOTIFICATION,00:00.0,00:00.0,84506,Give Your Skin Extra Hydration!,5,1000000158,82935,RMDH 4th Window Push Notification - WED - 31052017,102594,20170531-4-6RMD1-LYB-ALL-Push Notification #4,FALSE
4605,100001905,RMDH 5th Window Push Notification - FRI - 02062017,ENGAGE - MOBILE APP NOTIFICATION,00:00.0,00:00.0,84506,Cinta Laura Make Up Pack,5,1000000164,82952,RMDH 5th Window Push Notification - FRI - 02062017,102595,20170602-5-6RMD1-LYB-ALL-Push Notification #5,FALSE
4606,100001918,RMDH 6th Window Push Notification - WED - 07062017,ENGAGE - MOBILE APP NOTIFICATION,00:00.0,00:00.0,84506,Complete Your Make-up Collection With Our New Product,5,1000000167,82968,RMDH 6th Window Push Notification - WED - 07062017,102596,20170607-6-6RMD1-LYB-ALL-Push Notification #6,FALSE
4607,100001920,1 20170523-1-6RMD1-LYB NEW-ALL AGE GROUP-WE/WD-Welcome Voucher,ENGAGE - SMS,00:00.0,00:00.0,3715,DON'T BE LATE! Dptkan Skin Care/Make Up/Body Care kesukaanmu dgn menggunakan Welcome Voucher. Berlaku selama 2 bln setelah join Love Your Body Club. T&C Apply.,5,1000000168,3715,RMDH 3rd Reminder Welcome Voucher SMS - TUE - 06062017,102580,20170606-3-6RMD1-LYB NEW-ALL AGE GROUP-WE/WD-Welcome Voucher,FALSE
4608,100001922,RMDH 7th Window Push Notification - FRI - 09062017,ENGAGE - MOBILE APP NOTIFICATION,00:00.0,00:00.0,64119,For The Modern Gent,5,1000000171,63618,RMDH 7th Window Push Notification - FRI - 09062017,103085,20170609-7-6RMD2-LYB-ALL-Push Notification #7,FALSE
4609,100001923,RMDH 4th Reminder Welcome Voucher SMS - TUE - 13052017,ENGAGE - SMS,00:00.0,00:00.0,4508,DON'T BE LATE! Dptkan Skin Care/Make Up/Body Care kesukaanmu dgn menggunakan Welcome Voucher. Berlaku selama 2 bln setelah join Love Your Body Club. T&C Apply.,5,1000000172,4483,RMDH 4th Reminder Welcome Voucher SMS - TUE - 13052017,102581,20170613-1-6RMD2-LYB NEW-ALL AGE GROUP-WE/WD-Welcome Voucher,FALSE
4610,100001929,RMDH 8th Window Push Notification - WED - 14062017,ENGAGE - MOBILE APP NOTIFICATION,00:00.0,00:00.0,66264,Peeling for Total Cleansing,5,1000000174,65226,RMDH 8th Window Push Notification - WED - 14062017,103086,20170614-8-6RMD2-LYB-ALL-Push Notification #8,FALSE
4611,100001931,RMDH 9th Window Push Notification - FRI - 16062017,ENGAGE - MOBILE APP NOTIFICATION,00:00.0,00:00.0,66264,"Disc Up To 50%, Let's Celebrate This Beautiful Month",5,1000000176,65757,RMDH 9th Window Push Notification - FRI - 16062017,103087,20170616-9-6RMD2-LYB-ALL-Push Notification #9,FALSE
4612,100002002,1 20170619-MU 3-6RMD2-FAN-ALL-WD-Make Up 50%,ENGAGE - SMS,00:00.0,00:00.0,3031,"RAMADAN SALEbration! DISC UP TO 50% utk berbagai koleksi Make Up kami, s/d 2Jul17. Berikan tampilan yg memukau untuk menyambut datangnya Hari Raya. T&C Apply.",5,1000000178,3031,RMDH 9th Window SMS - MON - 19062017,102768,20170619-MU 3-6RMD2-FAN-ALL-WD-Make Up 50%,FALSE
4613,100002003,2 20170619-MU 4-6RMD2-FAN-GenX+Senior+Others-WD-Spa 20%,ENGAGE - SMS,00:00.0,00:00.0,101,"RAMADAN SALEbration! DISC 20% for Spa of The World collections, s/d 2Jul17. Manjakan diri Anda dengan Spa mewah yang bisa dinikmati di rumah. T&C Apply.",5,1000000178,101,RMDH 9th Window SMS - MON - 19062017,102774,20170619-MU 4-6RMD2-FAN-GenX+Senior+Others-WD-Spa 20%,FALSE
4614,100002004,3 20170619-MU 5-6RMD2-FAN-Teens+Millennials-WD-Body Care 50%,ENGAGE - SMS,00:00.0,00:00.0,74,"RAMADAN SALEbration! DISC UP TO 50% untuk berbagai pilihan Body Care favorit Anda, s/d 2Jul17. Have a good skin, have a good day. Come and get it. T&C Apply.",5,1000000178,74,RMDH 9th Window SMS - MON - 19062017,102780,20170619-MU 5-6RMD2-FAN-Teens+Millennials-WD-Body Care 50%,FALSE
4615,100002005,4 20170619-MU 8-6RMD2-LYB-ALL-WD-Make Up 50%,ENGAGE - SMS,00:00.0,00:00.0,11239,"RAMADAN SALEbration! DISC UP TO 50% utk berbagai koleksi Make Up kami, s/d 2Jul17. Berikan tampilan yg memukau untuk menyambut datangnya Hari Raya. T&C Apply.",5,1000000178,11237,RMDH 9th Window SMS - MON - 19062017,102783,20170619-MU 8-6RMD2-LYB-ALL-WD-Make Up 50%,FALSE
4616,100002006,5 20170619-MU 9-6RMD2-LYB-ALL-WD-Body Care 50%,ENGAGE - SMS,00:00.0,00:00.0,602,"RAMADAN SALEbration! DISC UP TO 50% untuk berbagai pilihan Body Care favorit Anda, s/d 2Jul17. Have a good skin, have a good day. Come and get it. T&C Apply.",5,1000000178,602,RMDH 9th Window SMS - MON - 19062017,102784,20170619-MU 9-6RMD2-LYB-ALL-WD-Body Care 50%,FALSE
4617,100002007,6 20170619-WF 4-6RMD2-FAN-GenX+Senior+Others-WD-Spa 20%,ENGAGE - SMS,00:00.0,00:00.0,390,"RAMADAN SALEbration! DISC 20% for Spa of The World collections, s/d 2Jul17. Manjakan diri Anda dengan Spa mewah yang bisa dinikmati di rumah. T&C Apply.",5,1000000178,390,RMDH 9th Window SMS - MON - 19062017,102788,20170619-WF 4-6RMD2-FAN-GenX+Senior+Others-WD-Spa 20%,FALSE
4618,100002008,7 20170619-WF 5-6RMD2-FAN-Teens+Millennials-WD-Body Care 50%,ENGAGE - SMS,00:00.0,00:00.0,272,"RAMADAN SALEbration! DISC UP TO 50% untuk berbagai pilihan Body Care favorit Anda, s/d 2Jul17. Have a good skin, have a good day. Come and get it. T&C Apply.",5,1000000178,272,RMDH 9th Window SMS - MON - 19062017,102789,20170619-WF 5-6RMD2-FAN-Teens+Millennials-WD-Body Care 50%,FALSE
4619,100002009,8 20170619-WF 8-6RMD2-LYB-ALL-WD-Musk+Voyage 50%,ENGAGE - SMS,00:00.0,00:00.0,3,"RAMADAN SALEbration! DISC UP TO 50% on best selling Musk fragrance range & Voyage collections, s/d 2Jul17. Miliki keharuman yang khas setiap saat. T&C Apply.",5,1000000178,3,RMDH 9th Window SMS - MON - 19062017,102793,20170619-WF 8-6RMD2-LYB-ALL-WD-Musk+Voyage 50%,FALSE
4620,100002010,9 20170619-WF 9-6RMD2-LYB-ALL-WD-Body Care 50%,ENGAGE - SMS,00:00.0,00:00.0,3155,"RAMADAN SALEbration! DISC UP TO 50% untuk berbagai pilihan Body Care favorit Anda, s/d 2Jul17. Have a good skin, have a good day. Come and get it. T&C Apply.",5,1000000178,3154,RMDH 9th Window SMS - MON - 19062017,102794,20170619-WF 9-6RMD2-LYB-ALL-WD-Body Care 50%,FALSE
4621,100002011,"10 20170619-FSC 7-6RMD2-LYB FAN-ALL AGE GROUP-WD-Disc 50% RENO - LIFE IS BODY MIST 100ML, RENO - LIF",ENGAGE - SMS,00:00.0,00:00.0,1874,RAMADAN SALEbration! Get DISC 50% for Life Is Body Mist and Deodorant s/d 2Jul17. Ciptakan aroma manis yang khas dan berkesan saat Hari Raya. T&C Apply.,5,1000000178,1874,RMDH 9th Window SMS - MON - 19062017,102677,"20170619-FSC 7-6RMD2-LYB FAN-ALL AGE GROUP-WD-Disc 50% RENO - LIFE IS BODY MIST 100ML, RENO - LIFE I",FALSE
4622,100002012,"11 20170619-FSC 14-6RMD2-LYB CLUB-ALL AGE GROUP-WD-Disc 50% RENO - LIFE IS BODY MIST 100ML, RENO - L",ENGAGE - SMS,00:00.0,00:00.0,8304,RAMADAN SALEbration! Get DISC 50% for Life Is Body Mist and Deodorant s/d 2Jul17. Ciptakan aroma manis yang khas dan berkesan saat Hari Raya. T&C Apply.,5,1000000178,8301,RMDH 9th Window SMS - MON - 19062017,102684,"20170619-FSC 14-6RMD2-LYB CLUB-ALL AGE GROUP-WD-Disc 50% RENO - LIFE IS BODY MIST 100ML, RENO - LIFE",FALSE
4623,100002013,12 20170619-BC 1-6RMD2-ALL-ALL-WD-Strawberry's Range,ENGAGE - SMS,00:00.0,00:00.0,3986,"RAMADAN SALEbration! DISC 20% for Strawberry Body Mist, Deodorant & Hand Cream, s/d 2Jul17. Mengandung ekstrak strawberry yg beraroma segar & manis. T&C Apply.",5,1000000178,3986,RMDH 9th Window SMS - MON - 19062017,102847,20170619-BC 1-6RMD2-ALL-ALL-WD-Strawberry's Range,FALSE
4624,100002014,13 20170619-BC 2-6RMD2-ALL-ALL-WD-Moringa's Range,ENGAGE - SMS,00:00.0,00:00.0,2485,"RAMADAN SALEbration! DISC UP TO 50% for Moringa collections, s/d 2Jul17. Salah satu produk best selling kami dgn keharuman floral yg lembut & ringan. T&C Apply",5,1000000178,2484,RMDH 9th Window SMS - MON - 19062017,102848,20170619-BC 2-6RMD2-ALL-ALL-WD-Moringa's Range,FALSE
4625,100002015,14 20170619-BC 3-6RMD2-ALL-ALL-WD-Shea's Range,ENGAGE - SMS,00:00.0,00:00.0,2767,"RAMADAN SALEbration! DISC UP TO 50% for Shea collections, s/d 2Jul17. Eskpresikan keharuman aroma nutty yang manis dan menggoda sepanjang hari. T&C Apply.",5,1000000178,2767,RMDH 9th Window SMS - MON - 19062017,102849,20170619-BC 3-6RMD2-ALL-ALL-WD-Shea's Range,FALSE
4626,100002016,15 20170619-BC 4-6RMD2-ALL-ALL-WD-Mango's Range,ENGAGE - SMS,00:00.0,00:00.0,1442,"RAMADAN SALEbration! DISC UP TO 50% for Mango collections, s/d 2Jul17. Menggunakan bahan dasar mango seed oil yg menciptakan aroma unik dan segar. T&C Apply.",5,1000000178,1441,RMDH 9th Window SMS - MON - 19062017,102850,20170619-BC 4-6RMD2-ALL-ALL-WD-Mango's Range,FALSE
4627,100002017,16 20170619-BC 7-6RMD2-ALL-GenX+Senior+Others-WD-Musk's Family,ENGAGE - SMS,00:00.0,00:00.0,1633,"RAMADAN SALEbration! DISC UP TO 50% for Musk Fragrance collections, s/d 2Jul17. Make yourself unforgetable by spreading these elegan musky scents. T&C Apply.",5,1000000178,1633,RMDH 9th Window SMS - MON - 19062017,102853,20170619-BC 7-6RMD2-ALL-GenX+Senior+Others-WD-Musk's Family,FALSE
4628,100002018,17 20170619-BC 9-6RMD2-ALL-Teens+Millennials-WD-Make Up Product (Exclude AIO Face Base),ENGAGE - SMS,00:00.0,00:00.0,1997,"RAMADAN SALEbration! DISC UP TO 50% untuk berbagai pilihan produk Best Seller Make Up kami, yang diformulasikan dengan 100% Vegetarian, s/d 2Jul17. T&C Apply.",5,1000000178,1997,RMDH 9th Window SMS - MON - 19062017,102855,20170619-BC 9-6RMD2-ALL-Teens+Millennials-WD-Make Up Product (Exclude AIO Face Base),FALSE
4629,100002019,18 20170619-BC 10-6RMD2-LYB FAN-ALL-WD-Body Wash or Shower Gel,ENGAGE - SMS,00:00.0,00:00.0,1543,RAMADAN SALEbration! DISC UP TO 50% on Shower Gel and other best seller products. Sambut Hari Raya dengan membersihkan diri dan hati. T&C Apply.,5,1000000178,1542,RMDH 9th Window SMS - MON - 19062017,102856,20170619-BC 10-6RMD2-LYB FAN-ALL-WD-Body Wash or Shower Gel,FALSE
4630,100002020,19 20170619-BC 11-6RMD2-LYB FAN-ALL-WD-Musk's Family,ENGAGE - SMS,00:00.0,00:00.0,1726,"RAMADAN SALEbration! DISC UP TO 50% for Musk Fragrance collections, s/d 2Jul17. Make yourself unforgetable by spreading these elegan musky scents. T&C Apply.",5,1000000178,1726,RMDH 9th Window SMS - MON - 19062017,102857,20170619-BC 11-6RMD2-LYB FAN-ALL-WD-Musk's Family,FALSE
4631,100002021,20 20170619-BC 12-6RMD2-LYB CLUB-ALL-WD-Body Wash or Shower Gel,ENGAGE - SMS,00:00.0,00:00.0,4305,RAMADAN SALEbration! DISC UP TO 50% on Shower Gel and other best seller products. Sambut Hari Raya dgn kesegaran dr berbagai variant Shower Gel kami. T&C Apply,5,1000000178,4305,RMDH 9th Window SMS - MON - 19062017,102858,20170619-BC 12-6RMD2-LYB CLUB-ALL-WD-Body Wash or Shower Gel,FALSE
4632,100002022,21 20170619-BC 13-6RMD2-LYB CLUB-ALL-WD-Nutty Fruity,ENGAGE - SMS,00:00.0,00:00.0,6476,"RAMADAN SALEbration! DISC UP TO 50% for our Best Selling Bath & Body Care collections, s/d 2Jul17. Tebarkan pesona Anda dgn keharuman nutty fruity. T&C Apply.",5,1000000178,6474,RMDH 9th Window SMS - MON - 19062017,102859,20170619-BC 13-6RMD2-LYB CLUB-ALL-WD-Nutty Fruity,FALSE
4633,100002023,22 20170619-ALL 1-6RMD2-ALL-ALL-WD-Up to 50 product & gift,ENGAGE - SMS,00:00.0,00:00.0,19371,"RAMADAN SALEbration! DISC UP TO 50% on your favorite products & special gift sets, s/d 2Jul17. Nikmati Hari Raya dg berbagai produk kesayangan Anda. T&C Apply",5,1000000178,19364,RMDH 9th Window SMS - MON - 19062017,103112,20170619-ALL 1-6RMD2-ALL-ALL-WD-Up to 50 product & gift,FALSE
4634,100002024,RMDH 5th Wecome Voucher SMS - TUE - 20062017,ENGAGE - SMS,00:00.0,00:00.0,5235,DON'T BE LATE! Dptkan Skin Care/Make up/Body Care kesukaanmu dgn menggunakan Welcome Voucher. Berlaku selama 2 bln setelah join Love Your Body Club. T&C Apply.,5,1000000179,5234,RMDH 5th Welcome Voucher SMS - TUE - 20062017,102582,20170620-2-6RMD2-LYB NEW-ALL AGE GROUP-WE/WD-Welcome Voucher,FALSE
4635,100002043,RMDH 10th Window Push Notification - WED - 21062017,ENGAGE - MOBILE APP NOTIFICATION,00:00.0,00:00.0,56627,Treat Your Loved Ones With the Finest Gifts!,5,1000000182,56187,RMDH 11th Window Push Notification - FRI - 23062017,103089,20170623-11-6RMD2-LYB-ALL-Push Notification #11,FALSE
4636,100002044,RMDH 11th Window Push Notification - WED - 21062017,ENGAGE - MOBILE APP NOTIFICATION,00:00.0,00:00.0,56617,LAST CHANCE for Up To 50% Discount!,5,1000000183,56180,RMDH 10th Window Push Notification - WED - 21062017,103088,20170621-10-6RMD2-LYB-ALL-Push Notification #10,FALSE
4637,100002053,RMDH 12th Window Push Notification - TUE - 27062017,ENGAGE - MOBILE APP NOTIFICATION,00:00.0,00:00.0,59969,Join us at Jakarta Fair - up to 50% Discount,5,1000000185,59213,RMDH 12th Window Push Noification - TUE - 29062017,103090,20170628-12-6RMD2-LYB-ALL-Push Notification #12,FALSE
4638,100002054,RMDH 13th Window Push Notification - FRI - 30062017,ENGAGE - MOBILE APP NOTIFICATION,00:00.0,00:00.0,59969,Soft Shades for Daily Wear,5,1000000186,57021,RMDH 13th Window Push Notification - FRI - 30062017,103091,20170630-13-6RMD2-LYB-ALL-Push Notification #13,FALSE
4639,100002089,1 20170706-FSC 1-7WML-LYBC FAN-ALL AGE GROUP-WE-Anniv Package WM EDT 60ml,ENGAGE - SMS,00:00.0,00:00.0,9620,"SPECIAL ANNIVERSARY PACKAGE! Dptkan ICONIC produk Eau de Toilette White Musk Classic + NEW White Musk L'eau 60ml HANYA 599k (Reg 808k), s/d 16Aug17. T&C Apply.",5,1000000191,9618,WML 2nd Window SMS - THU - 06072017,103521,20170706-FSC 1-7WML-LYBC FAN-ALL AGE GROUP-WE-Anniv Package WM EDT 60ml_target,FALSE
4640,100002090,2 20170706-FSC 2-7WML-LYBC FAN-ALL AGE GROUP-WE-Anniv Package WM EDT 30ml,ENGAGE - SMS,00:00.0,00:00.0,6870,"Super Special Anniversary Package! Rasakan kesegaran NEW White Musk L'eau+White Musk Classic Eau de Toilette 30ml HANYA 399k (Reg 518k), s/d 16Aug17. T&C Apply",5,1000000191,6864,WML 2nd Window SMS - THU - 06072017,103525,20170706-FSC 2-7WML-LYBC FAN-ALL AGE GROUP-WE-Anniv Package WM EDT 30ml_target,FALSE
4641,100002091,3 20170706-FSC 3-7WML-LYBC FAN-ALL AGE GROUP-WE-White Musk L'eau  EDT 100 ml 15%,ENGAGE - SMS,00:00.0,00:00.0,14034,"SAY HELLO to our NEW collections! Dapatkan DISC 15% utk White Musk L'eau Eau de Toilette 100ml dan DISC 25% utk 25 produk ICONIC kami, s/d 16Aug17. T&C Apply.",5,1000000191,14033,WML 2nd Window SMS - THU - 06072017,103548,20170706-FSC 3-7WML-LYBC FAN-ALL AGE GROUP-WE-White Musk L'eau  EDT 100 ml disc 15_target,FALSE
4642,100002092,4 20170706-FSC 4-7WML-LYBC Club-ALL AGE GROUP-WE-Anniv Package WM EDT 60ml,ENGAGE - SMS,00:00.0,00:00.0,14772,"SPECIAL ANNIVERSARY PACKAGE! Dptkan ICONIC produk Eau de Toilette White Musk Classic + NEW White Musk L'eau 60ml HANYA 599k (Reg 808k), s/d 16Aug17. T&C Apply.",5,1000000191,14771,WML 2nd Window SMS - THU - 06072017,103540,20170706-FSC 4-7WML-LYBC Club-ALL AGE GROUP-WE-Anniv Package WM EDT 60ml_target,FALSE
4643,100002093,5 20170706-FSC 5-7WML-LYBC Club-ALL AGE GROUP-WE-Save 10% for NPD White Musk L'eau edt,ENGAGE - SMS,00:00.0,00:00.0,41036,"SAY HELLO to our NEW collections! Dapatkan DISC 10% utk White Musk L'eau Eau de Toilette 100ml dan DISC 25% utk 25 produk ICONIC kami, s/d 16Aug17. T&C Apply.",5,1000000191,41026,WML 2nd Window SMS - THU - 06072017,103562,20170706-FSC 5-7WML-LYBC Club-ALL AGE GROUP-WE-Save 10 for NPD White Musk L'eau edt_target,FALSE
4644,100002094,6 20170706-MU 1-7WML-FAN-ALL-WE-Anniv Pack 60ML,ENGAGE - SMS,00:00.0,00:00.0,19050,"CELEBRATE 25th ANNIVERSARY! Nikmati aroma sensual dr NEW White Musk L'eau+White Musk Classic Eau de Toilette 60ml HANYA 599k (Reg 808k), s/d 16Aug17. T&C Apply",5,1000000191,19046,WML 2nd Window SMS - THU - 06072017,103478,20170706-MU 1-7WML-FAN-ALL-WE-Anniv Pack 60ML_target,FALSE
4645,100002095,7 20170706-MU 2-7WML-CLUB-ALL-WE-Anniv Pack 30ML,ENGAGE - SMS,00:00.0,00:00.0,42622,"CELEBRATE 25th ANNIVERSARY! Miliki aroma menawan dgn NEW White Musk L'eau+White Musk Classic Eau de Toilette 30ml HANYA 399k (Reg 518k), s/d 16Aug17. T&C Apply",5,1000000191,42610,WML 2nd Window SMS - THU - 06072017,103482,20170706-MU 2-7WML-CLUB-ALL-WE-Anniv Pack 30ML_target,FALSE
4646,100002096,8 20170706-WF 1-7WML-FAN-ALL-WE-Anniv Pack 60ML,ENGAGE - SMS,00:00.0,00:00.0,18802,"CELEBRATE 25th ANNIVERSARY! Nikmati aroma sensual dr NEW White Musk L'eau+White Musk Classic Eau de Toilette 60ml HANYA 599k (Reg 808k), s/d 16Aug17. T&C Apply",5,1000000191,18794,WML 2nd Window SMS - THU - 06072017,103484,20170706-WF 1-7WML-FAN-ALL-WE-Anniv Pack 60ML_target,FALSE
