"","customer_id","first_date","last_date","recency","latency","basket_count","annual_spend","ave_basket","ave_unit_price","ave_disc_pct"
"3517",19273466,"2016-06-27","2016-06-28","88","1","2","478000",239000,239000,50
"3518",18729379,"2016-04-13","2017-03-05","338","36","10","4835000",483500,105108,3
"3519",18247760,"2016-06-18","2016-11-30","243","41","5","3914000",782800,244625,5
"3520",21289883,"2016-12-27","2017-02-28","333","63","2","1921000",960500,213444,13
"3521",19308109,"2017-03-07","2017-03-07","340","0","1","478000",478000,239000,0
"3522",19495927,"2016-06-23","2016-06-23","83","0","1","249000",249000,249000,50
"3523",19201627,"2016-04-13","2017-03-19","352","34","11","13002000",1182000,180583,8
"3524",19121409,"2016-04-13","2016-11-09","222","70","4","3735000",933750,219705,17
"3525",18248919,"2016-08-18","2016-08-18","139","0","1","447000",447000,149000,16
"3526",18745661,"2016-04-24","2016-04-24","23","0","1","808000",808000,404000,0
"3527",19068870,"2017-02-27","2017-02-27","332","0","1","158000",158000,79000,10
"3528",19713294,"2016-09-21","2016-09-21","173","0","1","488000",488000,244000,0
"3529",18352514,"2016-10-17","2017-03-24","357","52","4","2989000",747250,271727,15
"3530",21232600,"2016-11-13","2017-02-25","330","26","5","4436000",887200,201636,1
"3531",18405091,"2016-11-17","2016-11-17","230","0","1","268000",268000,134000,0
"3532",21052331,"2016-07-07","2017-01-02","276","179","2","1705000",852500,284166,19
"3533",19179269,"2016-05-18","2016-05-18","47","0","1","129000",129000,129000,0
"3534",18231127,"2016-07-13","2016-12-08","251","148","2","975000",487500,195000,16
"3535",19536444,"2016-05-03","2016-05-03","32","0","1","488000",488000,244000,0
"3536",18607155,"2016-12-01","2016-12-22","265","21","2","608000",304000,304000,50
"3537",19202567,"2016-05-28","2017-02-23","328","54","6","1362000",227000,170250,3
"3538",18708827,"2016-09-27","2016-09-27","179","0","1","649000",649000,649000,25
"3539",19534053,"2017-02-22","2017-02-22","327","0","1","147000",147000,49000,15
"3540",20900643,"2016-04-19","2016-10-19","201","36","6","4387000",731166,162481,17
"3541",18788682,"2016-10-29","2017-03-11","344","133","2","2613000",1306500,237545,17
"3542",19536440,"2016-11-28","2016-11-28","241","0","1","319000",319000,319000,50
"3543",19112773,"2016-05-31","2017-02-26","331","271","2","457000",228500,152333,11
"3544",18265141,"2016-05-04","2016-05-04","33","0","1","268000",268000,134000,0
"3545",19622238,"2016-08-04","2017-03-17","350","56","5","805000",161000,161000,0
"3546",20861707,"2016-12-08","2016-12-08","251","0","1","179000",179000,179000,50
"3547",19372820,"2016-04-10","2017-03-04","337","23","15","12793000",852866,188132,24
"3548",21155379,"2017-02-01","2017-03-07","340","11","4","1325000",331250,265000,1
"3549",18350516,"2016-04-09","2016-07-26","116","54","3","1774000",591333,295666,4
"3550",21255161,"2016-11-30","2016-12-20","263","20","2","4300000",2150000,204761,27
"3551",20845476,"2016-05-06","2017-03-03","336","33","10","13757000",1375700,233169,8
"3552",18786862,"2016-09-12","2017-02-19","324","160","2","1845000",922500,369000,1
"3553",18662082,"2016-05-17","2016-05-17","46","0","1","649000",649000,649000,0
"3554",21233516,"2016-11-14","2016-11-14","227","0","1","339000",339000,169500,14
"3555",18696280,"2016-10-13","2016-10-13","195","0","1","59000",59000,59000,0
"3556",18795417,"2016-04-19","2016-11-16","229","105","3","726000",242000,121000,0
"3557",18569511,"2017-03-16","2017-03-16","349","0","1","219000",219000,219000,0
"3558",18790375,"2017-02-15","2017-02-15","320","0","1","179000",179000,179000,0
"3559",18365651,"2016-06-22","2016-06-22","82","0","1","159000",159000,159000,15
"3560",18248285,"2016-07-05","2017-03-24","357","43","7","7177000",1025285,287080,30
"3561",18782126,"2016-04-30","2017-01-12","286","51","6","2477000",412833,190538,16
"3562",19117736,"2016-05-11","2016-05-11","40","0","1","387000",387000,129000,50
"3563",18632567,"2016-08-31","2016-08-31","152","0","1","499000",499000,499000,0
"3564",19535015,"2016-08-03","2017-02-10","315","95","3","1822000",607333,227750,11
"3565",18358217,"2016-04-10","2017-03-19","352","171","3","2836000",945333,202571,26
"3566",18267658,"2016-08-07","2017-03-29","362","46","6","1321000",220166,146777,15
"3567",19205544,"2016-07-23","2016-12-29","272","53","4","2679000",669750,206076,22
"3568",19234219,"2016-12-26","2016-12-26","269","0","1","129000",129000,129000,50
"3569",19709488,"2016-06-05","2016-09-18","170","105","2","717000",358500,179250,0
"3570",19535573,"2016-05-02","2016-09-29","181","150","2","854000",427000,142333,25
"3571",19534560,"2016-06-03","2017-03-29","362","29","11","9232900",839354,329746,15
"3572",20944809,"2016-05-03","2016-05-03","32","0","1","1404000",1404000,200571,41
"3573",19164905,"2017-01-05","2017-01-05","279","0","1","299000",299000,299000,0
"3574",19536672,"2016-08-30","2016-12-08","251","50","3","1046000",348666,261500,19
"3575",19076526,"2016-05-05","2017-01-26","300","266","2","2193000",1096500,274125,31
"3576",19106209,"2016-07-27","2016-11-27","240","41","4","4684000",1171000,292750,18
"3577",20836673,"2016-04-10","2016-12-17","260","83","4","2008000",502000,167333,21
"3578",18787856,"2017-01-17","2017-01-17","291","0","1","299000",299000,299000,0
"3579",18361211,"2016-08-17","2017-03-27","360","222","2","1863000",931500,266142,31
"3580",18694736,"2016-07-25","2016-10-24","206","91","2","158000",79000,79000,0
"3581",18920635,"2016-09-13","2016-11-13","226","61","2","1026000",513000,205200,0
"3582",18248847,"2016-04-13","2017-03-23","356","172","3","774000",258000,96750,3
"3583",21035432,"2016-06-25","2017-02-18","323","39","7","2538000",362571,211500,10
"3584",19513669,"2016-09-07","2017-01-17","291","66","3","766000",255333,191500,18
"3585",18676258,"2016-05-04","2017-03-26","359","65","6","8810000",1468333,293666,43
"3586",19336953,"2016-06-28","2016-06-28","88","0","1","398000",398000,199000,20
"3587",19576498,"2016-08-23","2016-08-23","144","0","1","139000",139000,139000,55
"3588",19205741,"2016-11-28","2016-11-28","241","0","1","299000",299000,299000,50
"3589",20878280,"2017-03-13","2017-03-13","346","0","1","379000",379000,379000,0
"3590",18251421,"2016-05-25","2016-05-25","54","0","1","658000",658000,329000,19
"3591",20811493,"2016-10-20","2016-10-20","202","0","1","159000",159000,53000,0
"3592",19001867,"2016-09-07","2017-03-19","352","32","7","6344000",906285,352444,4
"3593",19372363,"2016-05-01","2016-07-05","95","65","2","696000",348000,174000,22
"3594",18317639,"2016-05-23","2016-05-23","52","0","1","718000",718000,143600,0
"3595",21288841,"2016-12-26","2016-12-26","269","0","1","825000",825000,165000,22
"3596",19120954,"2016-05-17","2017-03-29","362","52","7","3303000",471857,194294,7
"3597",19512605,"2016-05-05","2016-05-05","34","0","1","757000",757000,252333,50
"3598",18706023,"2016-09-05","2016-09-05","157","0","1","278000",278000,139000,0
"3599",20829113,"2016-06-14","2017-02-01","306","232","2","1055000",527500,211000,16
"3600",18529177,"2016-10-03","2016-10-03","185","0","1","748000",748000,374000,0
"3601",19094207,"2016-04-10","2016-10-11","193","184","2","3899000",1949500,354454,4
"3602",18267666,"2016-07-10","2016-09-28","180","80","2","697000",348500,232333,5
"3603",18657170,"2016-05-03","2016-05-03","32","0","1","1095000",1095000,219000,50
"3604",19468684,"2016-10-26","2016-10-26","208","0","1","587000",587000,195666,0
"3605",18483816,"2016-11-15","2016-11-15","228","0","1","229000",229000,229000,0
"3606",19587868,"2016-08-22","2016-10-19","201","58","2","1074000",537000,179000,16
"3607",19571559,"2016-06-14","2016-07-16","106","16","3","1155000",385000,231000,5
"3608",19295984,"2016-05-02","2016-05-03","32","1","2","2460000",1230000,246000,50
"3609",19282675,"2016-12-17","2016-12-17","260","0","1","229000",229000,229000,30
"3610",19535373,"2016-04-12","2017-03-04","337","27","13","13058000",1004461,261160,6
"3611",18374942,"2016-07-20","2016-07-20","110","0","1","169000",169000,169000,0
"3612",18380872,"2016-04-25","2016-12-04","247","74","4","4129000",1032250,142379,12
"3613",21202739,"2016-10-26","2017-01-05","279","71","2","2199000",1099500,183250,3
"3614",18608314,"2016-07-29","2017-01-26","300","181","2","2512000",1256000,314000,12
"3615",21016761,"2017-02-28","2017-03-23","356","23","2","1016000",508000,254000,15
"3616",19305712,"2016-07-05","2017-03-14","347","252","2","817000",408500,272333,2
"3617",20876971,"2016-09-27","2016-09-27","179","0","1","299000",299000,299000,0
"3618",19205414,"2016-05-25","2016-06-26","86","32","2","1123000",561500,160428,20
"3619",18341209,"2016-08-26","2017-03-11","344","197","2","1046000",523000,130750,13
"3620",18606664,"2016-06-14","2016-06-14","74","0","1","179000",179000,179000,0
"3621",18312444,"2016-12-12","2016-12-12","255","0","1","1307000",1307000,435666,6
"3622",18265857,"2016-09-27","2016-09-27","179","0","1","608000",608000,152000,0
"3623",18523524,"2016-04-08","2016-09-14","166","159","2","1004000",502000,167333,28
"3624",19085298,"2016-12-29","2017-03-02","335","63","2","338000",169000,169000,27
"3625",21297927,"2017-01-02","2017-03-02","335","59","2","697000",348500,174250,7
"3626",19135390,"2016-07-12","2016-07-12","102","0","1","159000",159000,159000,0
"3627",19534884,"2016-05-17","2016-05-17","46","0","1","2341000",2341000,234100,2
"3628",20811882,"2016-05-31","2017-03-10","343","28","11","13657000",1241545,278714,16
"3629",21242664,"2016-11-21","2017-03-21","354","60","3","1504000",501333,100266,6
"3630",18569260,"2016-10-27","2016-10-27","209","0","1","1135000",1135000,162142,17
"3631",19610814,"2016-06-21","2017-01-15","289","104","3","1187000",395666,169571,1
"3632",19601817,"2016-12-14","2016-12-14","257","0","1","119000",119000,119000,0
"3633",18527835,"2016-08-17","2017-03-11","344","25","9","8931000",992333,279093,19
"3634",18251363,"2016-04-30","2016-12-19","262","116","3","2807000",935666,215923,46
"3635",20891798,"2016-05-03","2017-03-27","360","328","2","726000",363000,145200,6
"3636",19245060,"2016-11-03","2016-11-03","216","0","1","398000",398000,199000,40
"3637",19069621,"2016-05-11","2016-05-11","40","0","1","407000",407000,135666,50
"3638",20877180,"2016-04-17","2016-10-31","213","197","2","1594000",797000,227714,9
"3639",20861591,"2016-04-17","2017-03-02","335","63","6","3795000",632500,253000,0
"3640",19463551,"2016-07-31","2017-02-18","323","40","6","2808000",468000,234000,5
"3641",18515056,"2016-08-14","2017-01-17","291","156","2","518000",259000,259000,0
"3642",2200001000047606,"2017-03-02","2017-03-02","335","0","1","817000",817000,204250,6
"3643",18991635,"2016-04-12","2016-08-17","138","63","3","2163000",721000,216300,8
"3644",20851128,"2016-11-05","2017-03-12","345","31","5","2008000",401600,167333,29
"3645",19535168,"2017-03-09","2017-03-09","342","0","1","148000",148000,74000,0
"3646",18540769,"2016-05-28","2017-03-25","358","60","6","3406000",567666,170300,2
"3647",18673983,"2016-04-03","2017-01-31","305","43","8","6668000",833500,238142,10
"3648",19177832,"2017-03-28","2017-03-28","361","0","1","279000",279000,279000,50
"3649",18694753,"2016-09-06","2016-09-06","158","0","1","178000",178000,89000,0
"3650",20840580,"2016-07-19","2017-02-28","333","74","4","2010000",502500,182727,22
"3651",18787024,"2017-02-20","2017-03-07","340","15","2","1056000",528000,117333,0
"3652",21205332,"2016-10-28","2016-12-20","263","53","2","566000",283000,113200,14
"3653",21031963,"2016-06-22","2016-12-20","263","90","3","1714000",571333,244857,7
"3654",21131187,"2016-09-01","2016-11-23","236","83","2","1355000",677500,225833,20
"3655",18713666,"2017-02-07","2017-02-07","312","0","1","677000",677000,225666,2
"3656",18538426,"2016-06-28","2016-06-28","88","0","1","457000",457000,114250,20
"3657",18396911,"2016-04-17","2016-08-18","139","123","2","5762000",2881000,320111,28
"3658",20823271,"2017-01-31","2017-01-31","305","0","1","587000",587000,195666,12
"3659",19705668,"2016-05-12","2017-01-05","279","79","4","2063000",515750,294714,9
"3660",18500965,"2016-12-22","2016-12-22","265","0","1","59000",59000,59000,20
"3661",19168061,"2016-04-03","2017-01-13","287","57","6","8197000",1366166,356391,3
"3662",20916627,"2016-04-30","2016-07-19","109","80","2","915000",457500,130714,0
"3663",20878304,"2016-04-05","2016-11-30","243","47","6","1633000",272166,204125,2
"3664",18345304,"2016-09-14","2016-09-14","166","0","1","148000",148000,74000,0
"3665",2200001000046046,"2017-02-28","2017-02-28","333","0","1","348000",348000,116000,14
"3666",18249002,"2016-12-05","2016-12-05","248","0","1","229000",229000,229000,20
"3667",18528378,"2016-05-02","2016-08-24","145","57","3","1334000",444666,222333,11
"3668",18574610,"null","null","null","null","null","null",0,0,0
"3669",18571208,"2016-04-26","2016-06-29","89","32","3","825000",275000,165000,7
"3670",2200001000045987,"2017-02-28","2017-02-28","333","0","1","378000",378000,94500,13
"3671",18701661,"2016-04-23","2017-02-19","324","33","10","4967000",496700,160225,15
"3672",19090634,"2016-04-13","2017-03-28","361","87","5","2323000",464600,258111,2
"3673",18660865,"2017-01-31","2017-01-31","305","0","1","638000",638000,319000,0
"3674",18625134,"2016-08-25","2017-03-27","360","214","2","248000",124000,124000,0
"3675",20892327,"2016-05-03","2016-10-30","212","90","3","1491000",497000,149100,43
"3676",18343321,"2016-11-24","2016-11-24","237","0","1","488000",488000,244000,0
"3677",18512334,"2016-04-19","2017-03-20","353","167","3","2126000",708666,151857,9
"3678",19468741,"2016-05-02","2017-03-13","346","157","3","1054000",351333,150571,18
"3679",20944875,"2016-05-03","2017-01-12","286","84","4","3320000",830000,276666,13
"3680",19219810,"2016-05-03","2016-06-21","81","49","2","1435000",717500,179375,17
"3681",19372797,"2016-05-03","2016-10-26","208","176","2","1414000",707000,235666,37
"3682",18351657,"2016-04-24","2017-02-19","324","50","7","5060000",722857,240952,13
"3683",21115826,"2016-08-22","2017-03-13","346","101","3","3640000",1213333,134814,19
"3684",21134469,"2016-09-03","2017-03-29","362","41","6","2508000",418000,192923,3
"3685",18509709,"2016-04-17","2017-02-21","326","51","7","10823000",1546142,292513,35
"3686",20878425,"2016-05-09","2017-02-03","308","67","5","3366000",673200,240428,5
"3687",19629073,"2016-04-22","2016-08-17","138","117","2","2043000",1021500,291857,19
"3688",19095341,"2016-05-06","2016-05-06","35","0","1","537000",537000,179000,50
"3689",19190974,"2016-05-10","2017-02-25","330","145","3","1807000",602333,602333,7
"3690",19497321,"2016-06-20","2016-06-20","80","0","1","617000",617000,205666,18
"3691",19534915,"2016-06-21","2016-06-21","81","0","1","149000",149000,149000,20
"3692",18314515,"2016-08-17","2017-02-04","309","171","2","4311000",2155500,226894,17
"3693",18257038,"2016-08-09","2016-11-30","243","113","2","777000",388500,259000,9
"3694",19255272,"2016-07-21","2016-07-21","111","0","1","966000",966000,241500,0
"3695",2200001000069721,"2017-03-25","2017-03-25","358","0","1","757000",757000,189250,44
"3696",18260712,"2016-12-21","2016-12-21","264","0","1","129000",129000,129000,0
"3697",19268510,"2016-04-09","2017-01-29","303","147","3","2870000",956666,287000,36
"3698",20880844,"2016-09-05","2016-09-05","157","0","1","258000",258000,129000,0
"3699",18619026,"2017-01-23","2017-03-02","335","38","2","2757000",1378500,212076,12
"3700",19584926,"2016-04-15","2016-08-27","148","44","4","1930000",482500,193000,17
"3701",18529151,"2016-10-03","2016-10-03","185","0","1","3010000",3010000,301000,13
"3702",20879002,"null","null","null","null","null","null",0,0,0
"3703",18356180,"2016-04-08","2017-03-20","353","31","12","9215000",767916,196063,16
"3704",2200001000018903,"2017-01-29","2017-03-19","352","49","2","1534000",767000,219142,8
"3705",2200001000015886,"2017-01-27","2017-02-19","324","11","3","1093000",364333,136625,19
"3706",21263229,"2016-12-06","2017-01-21","295","46","2","426000",213000,106500,1
"3707",18348435,"2016-04-02","2017-03-22","355","27","14","18393000",1313785,216388,19
"3708",18374035,"2016-11-03","2016-11-03","216","0","1","249000",249000,249000,0
"3709",18790381,"2016-04-14","2017-03-24","357","49","8","4010000",501250,182272,6
"3710",19274791,"2016-10-28","2017-01-02","276","33","3","2560000",853333,196923,21
"3711",18662313,"2016-07-17","2017-02-12","317","210","2","1825000",912500,365000,8
"3712",20883278,"2016-04-09","2016-12-18","261","126","3","3456000",1152000,230400,48
"3713",19780643,"2016-05-11","2016-05-11","40","0","1","487000",487000,162333,50
"3714",19264881,"2016-04-03","2016-11-27","240","34","8","3660000",457500,166363,21
"3715",18274309,"2016-08-29","2016-08-29","150","0","1","359000",359000,359000,0
"3716",19121093,"2016-06-18","2017-02-15","320","30","9","6296000",699555,170162,10
